Store Number,Dba,Store Name,Address,City,State,Zip Code,Phone Number,Fax Number,Email Address,Website Address,Latitude,Longitude,Geo Accuracy,Country,Country Code,County
"US430","Pak Mail Centers of America","","1860 Sandy Plains Rd Ste 204","Marietta","GA","30066-7839","(770) 321-8262","(770) 321-8225","US430@PakMail.org","http://www.pakmail.com/stores/pak-mail-eastcobb/","33.993635","-84.5095713","SUBPREMISE: ROOFTOP","United States","US","Cobb County"
"US436","Pak Mail Centers of America","","271 W Centre Ave Ste A","Portage","MI","49024-5398","(269) 324-5119","(269) 324-5519","US436@PakMail.org","http://www.pakmail.com/stores/pak-mail-portage/","42.1992611","-85.5914374","SUBPREMISE: ROOFTOP","United States","US","Kalamazoo County"
"US437","Pak Mail Centers of America","","15751 Sheridan St","Fort Lauderdale","FL","33331-3484","(954) 252-3426","(954) 252-3427","US437@PakMail.org","http://www.pakmail.com/stores/sheridan-pak-mail/","26.0303743","-80.3576758","STREET_ADDRESS: ROOFTOP","United States","US","Broward County"
"US439","Pak Mail Centers of America","","13833 Wellington Trce Ste E4","Wellington","FL","33414-8576","(561) 795-2373","(561) 795-2294","US439@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-wellington/","26.6631449","-80.2661776","STREET_ADDRESS: ROOFTOP","United States","US","Palm Beach County"
"US441","Pak Mail Centers of America","","4393 Kevin Walker Dr","Montclair","VA","22025-1636","(703) 583-7304","(703) 583-7105","US441@PakMail.org","http://www.pakmail.com/stores/pak-mail-montclair/","38.6030058","-77.3413929","PREMISE: ROOFTOP","United States","US","Prince William County"
"US442","Pak Mail Centers of America","","1519 Union Ave","Memphis","TN","38104-3726","(901) 276-0500","(901) 276-6200","US442@PakMail.org","http://www.pakmail.com/stores/memphis-pak-mail/","35.1359589","-90.0110107","STREET_ADDRESS: ROOFTOP","United States","US","Shelby County"
"US445","Pak Mail Centers of America","","2334 W Buckingham Rd Ste 230","Garland","TX","75042-3971","(972) 487-0260","(972) 487-1719","US445@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-garland/","32.9291337","-96.6625192","SUBPREMISE: ROOFTOP","United States","US","Dallas County"
"US447","Pak Mail Centers of America","","4516 E Highway 20","Niceville","FL","32578-9755","(850) 897-9688","(850) 897-9690","US447@PakMail.org","http://www.pakmail.com/stores/bluewater-bay/","30.486255","-86.4200686","STREET_ADDRESS: RANGE_INTERPOLATED","United States","US","Okaloosa County"
"US450","Pak Mail Centers of America","","3539 Apalachee Pkwy Ste 3","Tallahassee","FL","32311-5329","(850) 309-7225","(850) 309-1451","US450@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-tallahassee/","30.4277115","-84.2137853","SUBPREMISE: ROOFTOP","United States","US","Leon County"
"US451","Pak Mail Centers of America","","6142 Saint Joe Center Rd","Fort Wayne","IN","46835-2505","(260) 486-0204","(260) 485-7356","US451@PakMail.org","http://www.pakmail.com/stores/pak-mail-fort-wayne-indiana/","41.1348757","-85.0636281","STREET_ADDRESS: RANGE_INTERPOLATED","United States","US","Allen County"
"US452","Pak Mail Centers of America","","1800 E Fort Lowell Rd Ste 126","Tucson","AZ","85719-7304","(520) 327-7725","(520) 327-7672","US452@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-tucson/","32.2640801","-110.9449178","SUBPREMISE: ROOFTOP","United States","US","Pima County"
"US454","Pak Mail Centers of America","","621 W Main St","Gaylord","MI","49735-1868","(989) 732-1558","(989) 732-4809","US454@PakMail.org","http://www.pakmail.com/stores/pak-mail-gaylord/","45.0270332","-84.6820456","STREET_ADDRESS: ROOFTOP","United States","US","Otsego County"
"US461","Pak Mail Centers of America","","26530 Dixie Hwy Ste 8","Perrysburg","OH","43551-1774","(419) 872-5671","(419) 872-6103","US461@PakMail.org","http://www.pakmail.com/stores/pak-mail-perrysburg/","41.5376455","-83.6345061","SUBPREMISE: ROOFTOP","United States","US","Wood County"
"US467","Pak Mail Centers of America","","5379 Lyons Rd","Coconut Creek","FL","33073-2810","(954) 582-0788","(954) 582-0465","US467@PakMail.org","http://www.pakmail.com/stores/pak-mail-coconut-creek/","26.2978448","-80.1880637","STREET_ADDRESS: ROOFTOP","United States","US","Broward County"
"US470","Pak Mail Centers of America","","11312 US 15 501 N Ste 107","Chapel Hill","NC","27517-6377","(919) 967-3020","(919) 967-1050","US470@PakMail.org","http://www.pakmail.com/stores/pak-mail-chapel-hill/","35.8447425","-79.0891657","SUBPREMISE: ROOFTOP","United States","US","Chatham County"
"US481","Pak Mail Centers of America","","3801 N Capital Of Texas Hwy Ste E240","Austin","TX","78746-1482","(512) 330-0691","(512) 330-0572","US481@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-westlake/","30.3374941","-97.8037515","SUBPREMISE: ROOFTOP","United States","US","Travis County"
"US487","Pak Mail Centers of America","","361 Southwest Dr","Jonesboro","AR","72401-5854","(870) 931-5151","(870) 931-5454","US487@PakMail.org","http://www.pakmail.com/stores/pak-mail-jonesboro/","35.8179241","-90.7081808","PREMISE: ROOFTOP","United States","US","Craighead County"
"US488","Pak Mail Centers of America","","3079 S Baldwin Rd","Lake Orion","MI","48359-1028","(248) 393-3277","(248) 393-2822","US487@PakMail.org","http://www.pakmail.com/stores/pak-mail-lake-orion/","42.734896","-83.307958","STREET_ADDRESS: ROOFTOP","United States","US","Oakland County"
"US493","Pak Mail Centers of America","","400 Lapalco Blvd Ste H","Gretna","LA","70056-7372","(504) 393-1942","(504) 393-1232","US493@PakMail.org","http://www.pakmail.com/stores/pak-mail-new-orleans/","29.8812308","-90.028352","SUBPREMISE: ROOFTOP","United States","US","Jefferson Parish"
"US503","Pak Mail Centers of America","","900 Ranch Road 620 S Ste C101","Lakeway","TX","78734-5617","(512) 402-9393","(512) 402-9397","US503@PakMail.org","http://www.pakmail.com/stores/pak-mail-lakeway-austin/","30.3547758","-97.9613372","SUBPREMISE: ROOFTOP","United States","US","Travis County"
"US513","Pak Mail Centers of America","","1985 Henderson Rd","Columbus","OH","43220-2465","(614) 538-8905","(614) 538-1301","US513@PakMail.org","http://www.pakmail.com/stores/pak-mail-upper-arlington/","40.0547978","-83.0692159","STREET_ADDRESS: RANGE_INTERPOLATED","United States","US","Franklin County"
"US514","Pak Mail Centers of America","","700 S Main St Ste 119","Lapeer","MI","48446-3088","(810) 245-3844","(810) 245-3848","US514@PakMail.org","http://www.pakmail.com/stores/pak-mail-lapeer/","43.0429337","-83.3219076","SUBPREMISE: ROOFTOP","United States","US","Lapeer County"
"US516","Pak Mail Centers of America","","23210 Greater Mack Ave","Saint Clair Shores","MI","48080-3422","(586) 773-3377","(586) 773-3355","US516@PakMail.org","http://www.pakmail.com/stores/pak-mail-saint-clair-shores/","42.4648914","-82.8980667","PREMISE: ROOFTOP","United States","US","Macomb County"
"US517","Pak Mail Centers of America","","4737 N Ocean Dr","Fort Lauderdale","FL","33308-2901","(954) 942-3101","(954) 942-3319","US517@PakMail.org","http://www.pakmail.com/stores/pak-mail-sea-ranch-lakes/","26.1982746","-80.0964683","PREMISE: ROOFTOP","United States","US","Broward County"
"US525","Pak Mail Centers of America","","1255 N Hamilton Rd","Gahanna","OH","43230-6785","(614) 337-0067","(614) 337-0527","US525@PakMail.org","http://www.pakmail.com/stores/pak-mail-east-columbus/","40.0515658","-82.8646294","STREET_ADDRESS: ROOFTOP","United States","US","Franklin County"
"US527","Pak Mail Centers of America","","812 Coshocton Ave Unit 1","Mount Vernon","OH","43050-1947","(740) 392-6245","(740) 392-7644","US527@PakMail.org","http://www.pakmail.com/stores/mount-vernon-pak-mail/","40.3984907","-82.4598766","SUBPREMISE: ROOFTOP","United States","US","Knox County"
"US536","Pak Mail Centers of America","","23211 Woodward Ave","Ferndale","MI","48220-1361","(248) 543-3097","(248) 543-5236","US536@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-ferndale/","42.464576","-83.1378441","STREET_ADDRESS: ROOFTOP","United States","US","Oakland County"
"US545","Pak Mail Centers of America","","1971 E Beltline Ave Ne Ste 106","Grand Rapids","MI","49525-7045","(616) 447-7447","(616) 447-7448","US545@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-grand-rapids/","42.9943859","-85.5930522","SUBPREMISE: ROOFTOP","United States","US","Kent County"
"US550","Pak Mail Centers of America","","4257 Barger Dr","Eugene","OR","97402-1310","(541) 607-0707","(541) 607-0703","US550@PakMail.org","http://www.pakmail.com/stores/pak-mail-north-eugene/","44.0863057","-123.1685804","STREET_ADDRESS: ROOFTOP","United States","US","Lane County"
"US553","Pak Mail Centers of America","","24 Dockside Ln","Key Largo","FL","33037-5261","(305) 367-3096","(305) 367-9012","US553@PakMail.org","http://www.pakmail.com/stores/pak-mail-key-largo/","25.3122867","-80.2816997","STREET_ADDRESS: RANGE_INTERPOLATED","United States","US","Monroe County"
"US555","Pak Mail Centers of America","","1700 Sullivan Trl Ste 7","Easton","PA","18040-8333","(610) 330-6730","(610) 330-6731","US555@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-easton/","40.7162259","-75.2226349","SUBPREMISE: ROOFTOP","United States","US","Northampton County"
"US559","Pak Mail Centers of America","","244 W Rainbow Blvd","Salida","CO","81201","(719) 539-7085","(719) 539-7083","US559@PakMail.org","http://www.pakmail.com/stores/salida-pak-mail/","38.5241482","-106.0062139","STREET_ADDRESS: RANGE_INTERPOLATED","United States","US","Chaffee County"
"US561","Pak Mail Centers of America","","5944 Coral Ridge Dr","Coral Springs","FL","33076-3300","(954) 757-7175","(954) 757-7163","US561@PakMail.org","http://www.pakmail.com/stores/pak-mail-parkland/","26.3343894","-80.2671381","POSTAL_CODE: APPROXIMATE","United States","US",""
"US568","Pak Mail Centers of America","","2000 S Mccoll Rd Ste B","Mcallen","TX","78503-1516","(956) 631-0640","(956) 631-0593","US568@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-mcallen-hidalgo-county/","26.1837436","-98.2165133","SUBPREMISE: ROOFTOP","United States","US","Hidalgo County"
"US569","Pak Mail Centers of America","","8255 W Sunrise Blvd Ste 31","Plantation","FL","33322-5403","(954) 474-3414","(954) 474-3703","US569@PakMail.org","http://www.pakmail.com/stores/pak-mail-sunrise-fort-lauderdale/","26.1491303","-80.2608832","SUBPREMISE: ROOFTOP","United States","US","Broward County"
"US571","Pak Mail Centers of America","","1292 High St","Eugene","OR","97401-3238","(541) 343-1313","(541) 687-0809","US571@PakMail.org","http://www.pakmail.com/stores/eugene-pak-mail/","44.0457071","-123.0885272","PREMISE: ROOFTOP","United States","US","Lane County"
"US572","Pak Mail Centers of America","","8595 Columbus Pike","Lewis Center","OH","43035-9614","(740) 657-3600","(740) 657-8650","US572@PakMail.org","http://www.pakmail.com/stores/pak-mail-lewis-center/","40.166337","-83.0190101","STREET_ADDRESS: ROOFTOP","United States","US","Delaware County"
"US580","Pak Mail Centers of America","","2141 Plett Rd","Cadillac","MI","49601-1070","(231) 775-9920","(231) 775-9927","US580@PakMail.org","http://www.pakmail.com/stores/cadillac-store/","44.2793071","-85.3972082","PREMISE: ROOFTOP","United States","US","Wexford County"
"US581","Pak Mail Centers of America","","4095 S State Road 7 Ste L","Lake Worth","FL","33449-8176","(561) 721-2414","(561) 721-2416","US581@PakMail.org","http://www.pakmail.com/stores/pak-mail-north-lake-worth/","26.6194368","-80.2069553","SUBPREMISE: ROOFTOP","United States","US","Palm Beach County"
"US588","Pak Mail Centers of America","","2114 N Flamingo Rd","Pembroke Pines","FL","33028-3501","(954) 667-6671","(954) 667-6668","US588@PakMail.org","http://www.pakmail.com/stores/flamingo-falls/","26.0271744","-80.3141527","STREET_ADDRESS: ROOFTOP","United States","US","Broward County"
"US597","Pak Mail Centers of America","","1016 W Poplar Ave Ste 106","Collierville","TN","38017-2687","(901) 853-8881","(901) 853-3188","US597@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-collierville/","35.0476354","-89.6965307","SUBPREMISE: ROOFTOP","United States","US","Shelby County"
"US603","Pak Mail Centers of America","","1270 Crabb River Rd Ste 600","Richmond","TX","77469-5677","(281) 937-1900","(281) 937-1902","US603@PakMail.org","http://www.pakmail.com/stores/pak-mail-richmond-texas/","29.5515132","-95.6940575","SUBPREMISE: ROOFTOP","United States","US","Fort Bend County"
"US607","Pak Mail Centers of America","","665 S Pear Orchard Rd Ste 106","Ridgeland","MS","39157-4859","(601) 956-2927","(601) 956-2941","US607@PakMail.org","http://www.pakmail.com/stores/pak-mail-ridgeland/","32.4082618","-90.124179","SUBPREMISE: ROOFTOP","United States","US","Madison County"
"US613","Pak Mail Centers of America","","3112 Windsor Rd Ste A","Austin","TX","78703-2350","(512) 478-7600","(512) 478-7608","US613@PakMail.org","http://www.pakmail.com/stores/pak-mail-austin/","30.2966425","-97.7675868","SUBPREMISE: ROOFTOP","United States","US","Travis County"
"US614","Pak Mail Centers of America","","1570 East F St","Oakdale","CA","95361-9610","(209) 845-8366","(209) 845-8364","US614@PakMail.org","http://www.pakmail.com/stores/pak-mail-oakdale/","37.7744574","-120.8301103","STREET_ADDRESS: ROOFTOP","United States","US","Stanislaus County"
"US618","Pak Mail Centers of America","","5050 State Highway 303 NE Ste 103","Bremerton","WA","98311-3691","(360) 377-1372","(360) 377-3293","US618@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-bremerton/","47.6096648","-122.6266278","SUBPREMISE: ROOFTOP","United States","US","Kitsap County"
"US623","Pak Mail Centers of America","","2505 Thonotosassa Rd","Plant City","FL","33563-1464","(813) 764-9878","(813) 764-9888","US623@PakMail.org","http://www.pakmail.com/stores/pak-mail-plant-city/","28.0237","-82.1497643","SUBPREMISE: ROOFTOP","United States","US","Hillsborough County"
"US629","Pak Mail Centers of America","","825 N Houk Rd","Delaware","OH","43015-4423","(740) 363-5530","(740) 363-5725","US629@PakMail.org","http://www.pakmail.com/stores/pak-mail-delaware-oh/","40.3102143","-83.1093531","STREET_ADDRESS: RANGE_INTERPOLATED","United States","US","Delaware County"
"US633","Pak Mail Centers of America","","3323 N Midland Dr Ste 113","Midland","TX","79707-4631","(432) 522-1022","(432) 522-1025","US633@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-midland/","32.0171292","-102.1431294","SUBPREMISE: ROOFTOP","United States","US","Midland County"
"US636","Pak Mail Centers of America","","9878 Brewster Ln","Powell","OH","43065-7980","(614) 793-9580","(614) 793-9581","US636@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-powell/","40.15534","-83.09465","STREET_ADDRESS: ROOFTOP","United States","US","Delaware County"
"US641","Pak Mail Centers of America","","573 Hebron Rd Ste 50","Heath","OH","43056-1402","(740) 522-2564","(740) 522-0174","US641@PakMail.org","http://www.pakmail.com/stores/pak-mail-heath/","40.036062","-82.4315869","SUBPREMISE: ROOFTOP","United States","US","Licking County"
"US642","Pak Mail Centers of America","","PO Box 5337","Carmel By The Sea","CA","93921-5337","(831) 626-8100","(831) 626-8104","US642@PakMail.org","http://www.pakmail.com/stores/pak-mail-carmel/","36.5569","-121.92269","POSTAL_CODE: APPROXIMATE","United States","US","Monterey County"
"US645","Pak Mail Centers of America","","2488 Memorial Dr","Waycross","GA","31503-6336","(912) 338-9293","(912) 338-9954","US645@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-waycross/","31.194999","-82.3222893","PREMISE: ROOFTOP","United States","US","Ware County"
"US646","Pak Mail Centers of America","","1280 W 5th Ave","Columbus","OH","43212-2506","(614) 481-4408","(614) 481-4423","US646@PakMail.org","http://www.pakmail.com/stores/pak-mail-columbus/","39.9889202","-83.0400797","STREET_ADDRESS: ROOFTOP","United States","US","Franklin County"
"US648","Pak Mail Centers of America","","7095 Hacks Cross Rd","Olive Branch","MS","38654-4285","(662) 893-1300","(662) 893-1301","US648@PakMail.org","http://www.pakmail.com/stores/pak-mail-olive-branch/","34.964273","-89.7970674","STREET_ADDRESS: ROOFTOP","United States","US","Desoto County"
"US655","Pak Mail Centers of America","","1200 Highway 74 S Ste 6","Peachtree City","GA","30269-3071","(770) 486-0069","(770) 486-6229","US655@PakMail.org","http://www.pakmail.com/stores/pak-mail-south-peachtree-city/","33.3427629","-84.5361373","SUBPREMISE: ROOFTOP","United States","US","Fayette County"
"US661","Pak Mail Centers of America","","3275 S John Young Pkwy","Kissimmee","FL","34746-6556","(407) 932-2522","(407) 932-2557","US661@PakMail.org","http://www.pakmail.com/stores/pak-mail-kissimmee/","28.2635199","-81.4352618","STREET_ADDRESS: ROOFTOP","United States","US","Osceola County"
"US662","Pak Mail Centers of America","","12080 SW 127th Ave B1","Miami","FL","33186-6454","(305) 969-2029","(305) 969-7527","US662@PakMail.org","http://www.pakmail.com/stores/pak-mail-kendall-miami/","25.6559021","-80.4009866","STREET_ADDRESS: ROOFTOP","United States","US","Miami-Dade County"
"US664","Pak Mail Centers of America","","9580 Oak Avenue Pkwy Ste 7","Folsom","CA","95630-9997","(916) 990-9002","(916) 990-9007","US664@PakMail.org","http://www.pakmail.com/stores/pak-mail-folsom/","38.6988422","-121.1911955","SUBPREMISE: ROOFTOP","United States","US","Sacramento County"
"US665","Pak Mail Centers of America","","2950 Newmarket St Ste 101","Bellingham","WA","98226-3800","(360) 738-8919","(360) 738-8917","US665@PakMail.org","http://www.pakmail.com/stores/pak-mail-bellingham/","48.7709383","-122.4432792","SUBPREMISE: ROOFTOP","United States","US","Whatcom County"
"US668","Pak Mail Centers of America","","5100 Vogel Rd","Evansville","IN","47715-7844","(812) 479-5100","(812) 474-0468","US668@PakMail.org","http://www.pakmail.com/stores/pak-mail-evansville/","37.98871","-87.488724","STREET_ADDRESS: ROOFTOP","United States","US","Vanderburgh County"
"US671","Pak Mail Centers of America","","1520 E Covell Blvd Ste B5","Davis","CA","95616-1366","(530) 297-6390","(530) 297-6319","US671@PakMail.org","http://www.pakmail.com/stores/pak-mail-davis/","38.5609436","-121.7320667","STREET_ADDRESS: ROOFTOP","United States","US","Yolo County"
"US674","Pak Mail Centers of America","","13359 N Highway 183 Ste 406","Austin","TX","78750-7154","(512) 249-7447","(512) 249-7443","US674@PakMail.org","http://www.pakmail.com/stores/pak-mail-anderson-mill/","30.4484471","-97.7872526","SUBPREMISE: ROOFTOP","United States","US","Williamson County"
"US677","Pak Mail Centers of America","","499 Electric Ave","Fitchburg","MA","01420-5316","(978) 353-1800","(978) 353-1801","US677@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-fitchburg/","42.5692739","-71.8148583","STREET_ADDRESS: ROOFTOP","United States","US","Worcester County"
"US679","Pak Mail Centers of America","","2900 W Anderson Ln Ste C-200","Austin","TX","78757-1363","(512) 451-9700","(512) 451-9716","US679@PakMail.org","http://www.pakmail.com/stores/pak-mail-anderson-lane/","30.3598995","-97.7379304","SUBPREMISE: ROOFTOP","United States","US","Travis County"
"US687","Pak Mail Centers of America","","52 E Main St Ste 3","Danville","IN","46122-1853","(317) 523-2057","(219) 462-9185","US687@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-danville/","39.7611073","-86.5230146","SUBPREMISE: ROOFTOP","United States","US","Hendricks County"
"US688","Pak Mail Centers of America","","15707 Coit Rd Ste C","Dallas","TX","75248-4463","(972) 661-1994","(972) 661-1997","US688@PakMail.org","http://www.pakmail.com/stores/pak-mail-dallas/","32.9626171","-96.7693517","SUBPREMISE: ROOFTOP","United States","US","Dallas County"
"US690","Pak Mail Centers of America","","2415 Moores Mill Rd Unit 265","Auburn","AL","36830-8484","(334) 826-1650","","US690@PakMail.org","http://www.pakmail.com/stores/pak-mail-auburn/","32.585318","-85.4370006","SUBPREMISE: ROOFTOP","United States","US","Lee County"
"US694","Pak Mail Centers of America","","1860 Atkinson Rd Ste 107","Lawrenceville","GA","30043-5066","(678) 442-8098","(678) 442-8096","US694@PakMail.org","http://www.pakmail.com/stores/pak-mail-at-huntcrest/","33.9750649","-84.0793254","SUBPREMISE: ROOFTOP","United States","US","Gwinnett County"
"US695","Pak Mail Centers of America","","3069 Alamo Dr","Vacaville","CA","95687-6344","(707) 452-1231","(707) 452-1252","US695@PakMail.org","http://www.pakmail.com/stores/west-santa-rosa-pak-mail/","38.3363318","-121.9547147","PREMISE: ROOFTOP","United States","US","Solano County"
"US697","Pak Mail Centers of America","","102 Wonder World Dr Ste 304","San Marcos","TX","78666-6070","(512) 393-3420","(512) 393-3422","US697@PakMail.org","http://www.pakmail.com/stores/pak-mail-san-marcos/","29.8642664","-97.9629282","SUBPREMISE: ROOFTOP","United States","US","Hays County"
"US698","Pak Mail Centers of America","","930 New Hope Rd Ste 11","Lawrenceville","GA","30045-3837","(770) 236-8800","(770) 236-8833","US698@PakMail.org","http://www.pakmail.com/stores/lawrenceville-pak-mail/","33.9348117","-83.9565677","SUBPREMISE: ROOFTOP","United States","US","Gwinnett County"
"US701","Pak Mail Centers of America","","19211 Panama City Beach Pkwy","Panama City Beach","FL","32413-8712","(850) 249-6245","(850) 249-6251","US701@PakMail.org","http://www.pakmail.com/stores/pak-mail-panama-city-beach/","30.242823","-85.9184394","STREET_ADDRESS: ROOFTOP","United States","US","Bay County"
"US702","Pak Mail Centers of America","","8501 Astronaut Blvd Ste 5","Cape Canaveral","FL","32920-4355","(321) 799-9905","(321) 799-9956","US702@PakMail.org","http://www.pakmail.com/stores/pak-mail-cape-canaveral/","28.3926446","-80.6098795","SUBPREMISE: ROOFTOP","United States","US","Brevard County"
"US703","Pak Mail Centers of America","","8927 Hypoluxo Rd Ste A4","Lake Worth","FL","33467-5249","(561) 491-8800","(561) 491-8801","US703@PakMail.org","http://www.pakmail.com/stores/pak-mail-lake-worth/","26.5672401","-80.1884119","STREET_ADDRESS: RANGE_INTERPOLATED","United States","US","Palm Beach County"
"US704","Pak Mail Centers of America","","202 Walton Way Ste 192","Cedar Park","TX","78613-7046","(512) 260-7011","(512) 260-9170","US704@PakMail.org","http://www.pakmail.com/stores/pak-mail-cedar-park/","30.5215395","-97.8321485","SUBPREMISE: ROOFTOP","United States","US","Williamson County"
"US706","Pak Mail Centers of America","","2575 S US Highway 17-92","Casselberry","FL","32707-2971","(407) 265-2575","(321) 214-4120","US706@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-casselberry/","28.6828797","-81.334108","PREMISE: ROOFTOP","United States","US","Seminole County"
"US707","Pak Mail Centers of America","","2434 Hudson Rd","Greer","SC","29650-2923","(864) 244-0560","(864) 244-1038","US707@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-greer/","34.8941716","-82.288964","STREET_ADDRESS: ROOFTOP","United States","US","Greenville County"
"US709","Pak Mail Centers of America","","5501 Balcones Dr Ste A","Austin","TX","78731-5043","(512) 323-2300","(512) 323-2260","US709@PakMail.org","http://www.pakmail.com/stores/pak-mail-austin-texas/","30.336409","-97.7572653","SUBPREMISE: ROOFTOP","United States","US","Travis County"
"US710","Pak Mail Centers of America","","4301 S Flamingo Rd Ste 106","Davie","FL","33330-1902","(954) 452-2707","(954) 452-1179","US710@PakMail.org","http://www.pakmail.com/stores/pak-mail-west-fort-lauderdale/","26.066483","-80.3146708","SUBPREMISE: ROOFTOP","United States","US","Broward County"
"US713","Pak Mail Centers of America","","2317 W 5Th St","Plainview","TX","79072-7611","(806) 288-0199","(806) 288-9986","US713@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-plainview/","34.1838171","-101.7315715","STREET_ADDRESS: ROOFTOP","United States","US","Hale County"
"US718","Pak Mail Centers of America","","1200 4th St","Key West","FL","33040-3763","(305) 295-1491","(305) 295-1492","US718@PakMail.org","http://www.pakmail.com/stores/pak-mail-key-west/","24.5599619","-81.7800608","PREMISE: ROOFTOP","United States","US","Monroe County"
"US720","Pak Mail Centers of America","","1501 Jackson Ave W Ste 113","Oxford","MS","38655-2566","(662) 236-9075","(662) 236-9076","US720@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-oxford/","34.367251","-89.5507013","SUBPREMISE: ROOFTOP","United States","US","Lafayette County"
"US724","Pak Mail Centers of America","","2115 S Main St","Bellefontaine","OH","43311-1557","(937) 292-7279","(937) 593-0527","US724@PakMail.org","http://www.pakmail.com/stores/pak-mail-bellefontaine/","40.3311607","-83.7615028","STREET_ADDRESS: RANGE_INTERPOLATED","United States","US","Logan County"
"US726","Pak Mail Centers of America","","2620 Bellevue Way NE","Bellevue","WA","98004-2211","(425) 803-0627","(425) 803-2916","US726@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-bellevue/","47.6342077","-122.2006428","STREET_ADDRESS: ROOFTOP","United States","US","King County"
"US727","Pak Mail Centers of America","","6423 Monroe St","Sylvania","OH","43560-1431","(419) 517-1380","(419) 517-1381","US727@PakMail.org","http://www.pakmail.com/stores/pak-mail-sylvania/","41.7152099","-83.6992368","PREMISE: ROOFTOP","United States","US","Lucas County"
"US729","Pak Mail Centers of America","","1207 E Forrest St Ste D","Athens","AL","35613-2058","(256) 232-1725","(256) 232-1710","US729@PakMail.org","http://www.pakmail.com/stores/pak-mail-athens/","34.7969427","-86.9526665","SUBPREMISE: ROOFTOP","United States","US","Limestone County"
"US732","Pak Mail Centers of America","","1720 S Walton Blvd Ste 4","Bentonville","AR","72712-7533","(479) 254-8601","(479) 273-2584","US732@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-bentonville/","36.3521881","-94.211231","SUBPREMISE: ROOFTOP","United States","US","Benton County"
"US733","Pak Mail Centers of America","","2238 W Bluemound Rd Ste B","Waukesha","WI","53186-2920","(262) 798-8280","(262) 798-8281","US733@PakMail.org","http://www.pakmail.com/stores/pak-mail-milwaukee/","43.0377493","-88.1830933","SUBPREMISE: ROOFTOP","United States","US","Waukesha County"
"US734","Pak Mail Centers of America","","6725 S Fry Rd Ste 700","Katy","TX","77494-8103","(281) 395-7733","(281) 395-7766","US734@PakMail.org","http://www.pakmail.com/stores/pak-mail-katy/","29.7132338","-95.7765759","SUBPREMISE: ROOFTOP","United States","US","Fort Bend County"
"US738","Pak Mail Centers of America","","1401 Doug Baker Blvd Ste 107","Birmingham","AL","35242-4975","(205) 980-8879","(205) 980-8346","US738@PakMail.org","http://www.pakmail.com/stores/pak-mail-at-lee-branch/","33.4076859","-86.6686307","SUBPREMISE: ROOFTOP","United States","US","Shelby County"
"US740","Pak Mail Centers of America","","11715 Fox Rd Ste 400","Indianapolis","IN","46236-8431","(317) 823-8383","(317) 823-0512","US740@PakMail.org","http://www.pakmail.com/stores/pak-mail-at-geist-centre/","39.9017893","-85.9592772","SUBPREMISE: ROOFTOP","United States","US","Marion County"
"US744","Pak Mail Centers of America","","8777 Auburn Folsom Rd","Granite Bay","CA","95746-6203","(916) 791-3030","(916) 791-3058","US744@PakMail.org","http://www.pakmail.com/stores/pak-mail-granite-bay/","38.740296","-121.1697151","STREET_ADDRESS: ROOFTOP","United States","US","Placer County"
"US745","Pak Mail Centers of America","","2946 Fairview Dr","Owensboro","KY","42303-4549","(270) 926-9847","(270) 683-9499","US745@PakMail.org","http://www.pakmail.com/stores/pak-mail-owensboro/","37.7435649","-87.0588151","PREMISE: ROOFTOP","United States","US","Daviess County"
"US749","Pak Mail Centers of America","","7700 Broadway St Ste 104","San Antonio","TX","78209-3260","(210) 804-1725","(210) 804-1729","US749@PakMail.org","http://www.pakmail.com/stores/pak-mail-san-antonio/","29.4999772","-98.4662807","SUBPREMISE: ROOFTOP","United States","US","Bexar County"
"US762","Pak Mail Centers of America","","649 Main St Ste 102","Martinez","CA","94553-1137","(925) 228-6209","(925) 228-6210","US762@PakMail.org","http://www.pakmail.com/stores/pak-mail-martinez/","38.0174075","-122.1369347","SUBPREMISE: ROOFTOP","United States","US","Contra Costa County"
