Store Num,Store Name,Address,City,State,Zip Code,Phone Number,Email Address,Store Hours,Services,Air Pickup Times,Ground Pickup Times,Fax Number,Latitude,Longitude,Details Link,Geo Accuracy,County,Country,Country Code
"2766","Corner Of Hopkins & El Camino, 1 Blk South Of Whipple, Across From Burger King","570 El Camino Real #150","Redwood City","CA","94063","(650) 367-8900","store2766@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Posters, Banners","Monday - Friday 4:30 pm Saturday 2:30 pm","Monday - Friday 5:30 pm","(650) 367-9469","37.4888999","-122.238732","https://redwoodcity-ca-2766.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","San Mateo County","United States","US"
"4612","","15501 San Pablo Ave Ste G","Richmond","CA","94806","(510) 758-1991","store4612@theupsstore.com","Monday - Friday: 9:00 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:15 pm Saturday 3:45 pm","Monday - Friday 6:30 pm","(510) 758-1993","37.990006","-122.3355929","https://richmond-ca-4612.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Contra Costa County","United States","US"
"5671","Corner Of La Sierra Ave / Indiana (In The Ralphs Shopping Center)","3380 La Sierra Ave Ste 104","Riverside","CA","92503","(951) 688-5671","store5671@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm Saturday 1:00 pm","Monday - Friday 5:30 pm","(951) 688-5677","33.8956055","-117.4717116","https://riverside-ca-5671.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Riverside County","United States","US"
"4770","Lowe's Shopping Center Near Tyler Mall","9825 Magnolia Ave Ste B","Riverside","CA","92503","(951) 354-9877","store4770@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday: 8:00 am - 4:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm Saturday 2:00 pm","Monday - Friday 5:30 pm","(951) 354-9879","33.9171002","-117.4531793","https://riverside-ca-4770.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Riverside County","United States","US"
"1441","Hardman/Heritage Center At Madison & Arlington Next To Albertsons","5198 Arlington Ave","Riverside","CA","92504","(951) 354-0191","store1441@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday: 8:30 am - 4:30 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm Saturday 2:00 pm","Monday - Friday 5:30 pm","(951) 354-5638","33.9446269","-117.415647","https://riverside-ca-1441.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Riverside County","United States","US"
"2401","Ralph's Shopping Center Between Central And Jurupa","6185 Magnolia Ave","Riverside","CA","92506","(951) 781-9928","store2401@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm Saturday 11:00 am","Monday - Friday 5:30 pm","(951) 781-9952","33.9583897","-117.3940729","https://riverside-ca-2401.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Riverside County","United States","US"
"640","Canyon Crest Town Ctr @ Canyon Crest And Central Next To Ralph's","5225 Canyon Crest Dr Ste 71","Riverside","CA","92507","(951) 781-8486","store0640@theupsstore.com","Monday - Friday: 8:00 am - 7:00 pm Saturday: 9:00 am - 4:00 pm Sunday: Closed","Business Cards, Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating","Monday - Friday 5:30 pm Saturday 2:00 pm","Monday - Friday 6:30 pm","(951) 788-3921","33.9566306","-117.3297044","https://riverside-ca-0640.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Riverside County","United States","US"
"5567","Corner Of Wood & Van Buren","19069 Van Buren Blvd Ste 114","Riverside","CA","92508","(951) 780-9394","store5567@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday: 8:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:30 pm Saturday 2:00 pm","Monday - Friday 5:30 pm","(951) 780-9283","33.8861562","-117.3301262","https://riverside-ca-5567.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Riverside County","United States","US"
"1603","Kmart & Sprouts Shopping Center Near Ralphs","231 E Alessandro Blvd Ste A","Riverside","CA","92508","(951) 789-8228","store1603@theupsstore.com","Monday - Friday: 8:00 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Business Cards, Letterhead, Banners, Online Printing","Monday - Friday 5:30 pm Saturday 2:00 pm","Monday - Friday 6:30 pm","(951) 789-8229","33.9164686","-117.3240658","https://riverside-ca-1603.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Riverside County","United States","US"
"6739","","5406 Crossings Dr","Rocklin","CA","95677","(916) 660-9556","store6739@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 4:30 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(916) 660-9557","38.8002082","-121.2044033","https://rocklin-ca-6739.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Placer County","United States","US"
"1442","Located In The Bel-Air Shopping Center - Next To Starbucks","2351 Sunset Blvd Ste 170","Rocklin","CA","95765","(916) 624-3111","store1442@theupsstore.com","Monday - Friday: 8:00 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:00 pm Saturday 12:00 pm","Monday - Friday 6:30 pm","(916) 624-3520","38.7977843","-121.263994","https://rocklin-ca-1442.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Placer County","United States","US"
"2392","Park Plaza Shopping Center At Expressway And Commerce Boulevard","6366 Commerce Blvd","Rohnert Park","CA","94928","(707) 586-1180","store2392@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 4:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 4:00 pm Saturday 1:00 pm","Monday - Friday 4:00 pm","(707) 586-1183","38.3468701","-122.7084014","https://rohnertpark-ca-2392.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Sonoma County","United States","US"
"1356","Corner Of Golf Coursr Dr. And Country Club Dr.","959 Golf Course Dr","Rohnert Park","CA","94928","(707) 584-1515","store1356@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Online Printing","Monday - Friday 4:15 pm Saturday 2:00 pm","Monday - Friday 4:15 pm","(707) 584-3777","38.3623825","-122.6938461","https://rohnertpark-ca-1356.theupsstorelocal.com/","STREET_ADDRESS: RANGE_INTERPOLATED","Sonoma County","United States","US"
"5534","In The Peninsula Shopping Center 4 Stores South Of Starbucks","46 Peninsula Center Ste E","Rolling Hills Estates","CA","90274","(310) 265-9390","store5534@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:00 pm Saturday 2:30 pm","Monday - Friday 5:00 pm","(310) 265-9370","33.7747655","-118.376228","https://rollinghillsestates-ca-5534.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Los Angeles County","United States","US"
"4961","Rosemead Place, Shopping Center North Of Fwy 10, Opp. Marshall St (Between Jamba Juice And Target)","3592 Rosemead Blvd","Rosemead","CA","91770","(800) 657-5440","store4961@theupsstore.com","Monday: 8:30 am - 7:00 pm Tuesday - Friday: 8:30 am - 6:30 pm Saturday: 8:30 am - 4:00 pm Sunday: Closed","Flyers, Business Cards, Postcards, Posters, Menus, Online Printing","Monday - Friday 5:00 pm Saturday 3:45 pm","Monday - Friday 6:15 pm","(626) 573-9799","34.074667","-118.071076","https://rosemead-ca-4961.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Los Angeles County","United States","US"
"4462","Conveniently Located In The Bel-Air Center @ Sunrise & Cirby","1079 Sunrise Ave Ste B","Roseville","CA","95661","(916) 780-4544","store4462@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 4:30 pm Saturday 12:30 pm","Monday - Friday 6:00 pm","(916) 780-4551","38.7277265","-121.2706716","https://roseville-ca-4462.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Placer County","United States","US"
"4125","At Corner Of North Sunrise And East Roseville Parkway","1420 E Roseville Pkwy Ste 140","Roseville","CA","95661","(916) 772-6245","store4125@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:00 pm Saturday 1:00 pm","Monday - Friday 6:00 pm","(916) 771-4329","38.7611894","-121.2491216","https://roseville-ca-4125.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Placer County","United States","US"
"6768","","8690 Sierra College Blvd Ste 160","Roseville","CA","95661","(916) 780-0142","store6768@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 4:30 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(916) 780-0143","38.7406141","-121.2265599","https://roseville-ca-6768.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Placer County","United States","US"
"6723","Corner Of Highland Pointe Dr. Near Sam's Club & Chick-Fil-A","910 Pleasant Grove Blvd","Roseville","CA","95678","(916) 780-7900","store6723@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 4:30 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(916) 780-7901","38.785481","-121.2869675","https://roseville-ca-6723.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Placer County","United States","US"
"1380","Save Mart/Cvs Shopping Center At Foothills And Junction","5098 Foothills Blvd Ste 3","Roseville","CA","95747","(916) 773-8091","store1380@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:30 am - 5:00 pm Sunday: Closed","Flyers, Business Cards, Online Printing, Mobile Printing, Full Service Digital Printing, Binding","Monday - Friday 5:00 pm Saturday 12:00 pm","Monday - Friday 5:00 pm","(916) 773-8094","38.760848","-121.3108672","https://roseville-ca-1380.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Placer County","United States","US"
"5098","Nw Corner Of Colima Rd & Fairway Drive By Albertson's","19745 E Colima Rd","Rowland Heights","CA","91748","(909) 594-0045","store5098@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 4:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 4:00 pm Saturday 1:00 pm","Monday - Friday 6:00 pm","(909) 594-0076","33.9876868","-117.8708095","https://rowlandheights-ca-5098.theupsstorelocal.com/","PREMISE: ROOFTOP","Los Angeles County","United States","US"
"4601","R Street Market, By Safeway On 18Th And S","1809 S St Ste 101","Sacramento","CA","95811","(916) 443-2330","store4601@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Postcards, Calendars, Online Printing, Mobile Printing, Full Service Digital Printing","Monday - Friday 4:30 pm Saturday 3:00 pm","Monday - Friday 6:00 pm","(916) 443-2338","38.5676337","-121.4864842","https://sacramento-ca-4601.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Sacramento County","United States","US"
"1130","Capitol Place Office Building On Lobby Level","915 L St Ste C (Between 9Th & 10Th On The Right)","Sacramento","CA","95814","(916) 444-3214","store1130@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday - Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:00 pm","Monday - Friday 5:00 pm","(916) 444-3204","38.5786133","-121.4950914","https://sacramento-ca-1130.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Sacramento County","United States","US"
"2527","At Freeport And Wiler Across From Mcclatchy High School","3053 Freeport Blvd","Sacramento","CA","95818","(916) 441-5026","store2527@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:00 pm Saturday 2:00 pm","Monday - Friday 5:00 pm","(916) 441-5053","38.5489848","-121.4889744","https://sacramento-ca-2527.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Sacramento County","United States","US"
"2034","59Th And Folsom, Save Mart Shopping Center","5716 Folsom Blvd","Sacramento","CA","95819","(916) 451-8280","store2034@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:00 pm Saturday 2:30 pm","Monday - Friday 5:00 pm","(916) 451-9055","38.5572691","-121.4368538","https://sacramento-ca-2034.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Sacramento County","United States","US"
"5171","Country Club Center On El Camino Avenue","3308 El Camino Ave #300","Sacramento","CA","95821","(916) 481-7676","store5171@theupsstore.com","Monday - Friday: 8:00 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Business Cards, Letterhead, Postcards, Posters","Monday - Friday 5:30 pm Saturday 3:00 pm","Monday - Friday 5:30 pm","(916) 481-7001","38.6101884","-121.3869541","https://sacramento-ca-5171.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Sacramento County","United States","US"
"1018","Corner Of Watt And Whitney By Grocery Outlet","3323 Watt Ave","Sacramento","CA","95821","(916) 484-0938","store1018@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:00 pm Saturday 2:30 pm","Monday - Friday 6:00 pm","(916) 484-1014","38.6267206","-121.383879","https://sacramento-ca-1018.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Sacramento County","United States","US"
"5248","Corner Of Florin Rd & E Parkway, Next To Washington Mutual Bank","4540 Florin Rd Ste E","Sacramento","CA","95823","(916) 399-9922","store5248@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:00 pm Saturday 3:00 pm","Monday - Friday 6:00 pm","(916) 399-9929","38.495324","-121.4519441","https://sacramento-ca-5248.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Sacramento County","United States","US"
"2343","Between Arden And Alta Arden - Next To Chipolte","1731 Howe Ave","Sacramento","CA","95825","(916) 921-9221","store2343@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm Saturday 1:00 pm","Monday - Friday 5:30 pm","(916) 921-1895","38.5976887","-121.4160458","https://sacramento-ca-2343.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Sacramento County","United States","US"
"266","Loehmann's Plaza At Fair Oaks And Monroe","2443 Fair Oaks Blvd","Sacramento","CA","95825","(916) 971-4957","store0266@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: 10:00 am - 3:00 pm","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm Saturday 2:00 pm","Monday - Friday 6:00 pm","(916) 971-1522","38.5746763","-121.4039767","https://sacramento-ca-0266.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Sacramento County","United States","US"
"4362","Bradshaw & Old Placerville Rd Between Auto Zone & Mountain Mike's Pizza","3609 Bradshaw Road Ste H","Sacramento","CA","95827","(916) 362-5470","store4362@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:00 pm Saturday 3:00 pm","Monday - Friday 6:00 pm","(916) 362-8241","38.5564985","-121.3344715","https://sacramento-ca-4362.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Sacramento County","United States","US"
"1126","Corner Of Gerber Rd And Powerinn Rd Next To Save Mart","7902 Gerber Rd","Sacramento","CA","95828","(916) 689-5800","store1126@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Business Cards, Online Printing, Mobile Printing, Full Service Digital Printing, Binding","Monday - Friday 4:30 pm Saturday 1:30 pm","Monday - Friday 5:30 pm","(916) 689-5977","38.4806889","-121.4107545","https://sacramento-ca-1126.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Sacramento County","United States","US"
"4507","Calvine & Power Inn Rd, In The Lowes Parking Lot","8250 Calvine Rd Ste C","Sacramento","CA","95828","(916) 525-2369","store4507@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 4:30 pm Saturday 1:30 pm","Monday - Friday 6:00 pm","(916) 525-2029","38.455299","-121.4026606","https://sacramento-ca-4507.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Sacramento County","United States","US"
